name,prompt,negative_prompt,category,weight,favorite
"1363 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 40mm natural-perspective lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; cinematic landscape framing; 40mm natural-perspective lens; slightly off-centre editorial composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1364 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 70mm short-telephoto lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; wide environmental framing; 70mm short-telephoto lens; clean negative space around the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1365 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 135mm telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; vertical editorial framing; 135mm telephoto lens; foreground-to-background depth layering; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1366 | Perspective/Low Rear Angle/Low Rear Camera — full-figure framing, 105mm compressed portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; close camera distance; full-figure framing; 105mm compressed portrait lens; asymmetrical cinematic balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1367 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 50mm standard lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; head-and-shoulders crop; 50mm standard lens; environmental elements framing the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1368 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 50mm standard lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; wide scene distance; medium crop; 50mm standard lens; environmental elements framing the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1369 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 65mm short-portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; wide scene distance; medium crop; 65mm short-portrait lens; asymmetrical cinematic balance; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1370 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 28mm moderately wide lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; balanced square framing; 28mm moderately wide lens; asymmetrical cinematic balance; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1371 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 40mm natural-perspective lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; vertical editorial framing; 40mm natural-perspective lens; minimal uncluttered composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1372 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 135mm telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; wide environmental framing; 135mm telephoto lens; foreground-to-background depth layering; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1373 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 28mm moderately wide lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; medium crop; 28mm moderately wide lens; environmental elements framing the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1374 | Perspective/Low Rear Angle/Low Rear Camera — three-quarter-length crop, 50mm standard lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; three-quarter-length crop; 50mm standard lens; environmental elements framing the subject; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1375 | Perspective/Low Rear Angle/Low Rear Camera — full-figure framing, 85mm portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; full-figure framing; 85mm portrait lens; clean negative space around the subject; deep focus across the visible environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1376 | Perspective/Low Rear Angle/Low Rear Camera — three-quarter-length crop, 28mm moderately wide lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; three-quarter-length crop; 28mm moderately wide lens; asymmetrical cinematic balance; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1377 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 40mm natural-perspective lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; vertical editorial framing; 40mm natural-perspective lens; centred composition; deep focus across the visible environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1378 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 28mm moderately wide lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; wide environmental framing; 28mm moderately wide lens; clean negative space around the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1379 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 24mm wide-angle lens with controlled edge distortion, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; balanced square framing; 24mm wide-angle lens with controlled edge distortion; foreground-to-background depth layering; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1380 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 28mm moderately wide lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; wide scene distance; head-and-shoulders crop; 28mm moderately wide lens; slightly off-centre editorial composition; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1381 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 24mm wide-angle lens with controlled edge distortion, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; full-figure camera distance; balanced square framing; 24mm wide-angle lens with controlled edge distortion; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1382 | Perspective/Low Rear Angle/Low Rear Camera — three-quarter-length crop, 105mm compressed portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; three-quarter-length crop; 105mm compressed portrait lens; minimal uncluttered composition; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1383 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; intimate portrait distance; cinematic landscape framing; 28mm moderately wide lens; symmetrical visual balance; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1384 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 85mm portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; balanced square framing; 85mm portrait lens; clean negative space around the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1385 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 24mm wide-angle lens with controlled edge distortion, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; balanced square framing; 24mm wide-angle lens with controlled edge distortion; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1386 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 135mm telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; waist-up crop; 135mm telephoto lens; centred composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1387 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 65mm short-portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; full-figure camera distance; cinematic landscape framing; 65mm short-portrait lens; environmental elements framing the subject; deep focus across the visible environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1388 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 35mm environmental lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; full-figure camera distance; wide environmental framing; 35mm environmental lens; asymmetrical cinematic balance; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1389 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 35mm environmental lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; intimate portrait distance; cinematic landscape framing; 35mm environmental lens; rule-of-thirds composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1390 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; wide environmental framing; 28mm moderately wide lens; foreground-to-background depth layering; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1391 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 105mm compressed portrait lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; environmental portrait distance; medium crop; 105mm compressed portrait lens; centred composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1392 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 70mm short-telephoto lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; wide scene distance; medium crop; 70mm short-telephoto lens; rule-of-thirds composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1393 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 135mm telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; intimate portrait distance; waist-up crop; 135mm telephoto lens; minimal uncluttered composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1394 | Perspective/Low Rear Angle/Low Rear Camera — full-figure framing, 40mm natural-perspective lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; full-figure camera distance; full-figure framing; 40mm natural-perspective lens; asymmetrical cinematic balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1395 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 65mm short-portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; intimate portrait distance; medium crop; 65mm short-portrait lens; rule-of-thirds composition; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1396 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 40mm natural-perspective lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; head-and-shoulders crop; 40mm natural-perspective lens; strong leading lines toward the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1397 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 70mm short-telephoto lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; head-and-shoulders crop; 70mm short-telephoto lens; symmetrical visual balance; deep focus across the visible environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1398 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 70mm short-telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; environmental portrait distance; head-and-shoulders crop; 70mm short-telephoto lens; foreground-to-background depth layering; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1399 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 70mm short-telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera far enough back to preserve spatial context; head-and-shoulders crop; 70mm short-telephoto lens; minimal uncluttered composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"1400 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 24mm wide-angle lens with controlled edge distortion, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; balanced square framing; 24mm wide-angle lens with controlled edge distortion; clean negative space around the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"2001 | Perspective/Ground-Level Rear/Ground-Level Rear Camera — balanced square framing, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera placed near ground level behind the subject with an upward optical angle and rear-facing composition; close camera distance; balanced square framing; 28mm moderately wide lens; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","overhead view, frontal ground-level view, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Ground-Level Rear,1,False
"2002 | Perspective/Ground-Level Rear/Ground-Level Rear Camera — tight portrait crop, 40mm natural-perspective lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera placed near ground level behind the subject with an upward optical angle and rear-facing composition; camera far enough back to preserve spatial context; tight portrait crop; 40mm natural-perspective lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","overhead view, frontal ground-level view, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Ground-Level Rear,1,False
