name,category,prompt,negative_prompt
Port Arthur Penitentiary — Midnight Fog,Real Haunted Places/Australia,"Port Arthur Penitentiary, the ruined colonial penitentiary in Tasmania, roofless stone walls, harbour, lawns and cold coastal mist, after midnight, subtle fog, limited warm practical lights, deep readable shadows, historically coherent surfaces and an empty cinematic composition, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Port Arthur Penitentiary — Storm Aftermath,Real Haunted Places/Australia,"Port Arthur Penitentiary, the ruined colonial penitentiary in Tasmania, roofless stone walls, harbour, lawns and cold coastal mist, after a passing storm, wet stone and reflective ground, broken cloud, wind-tossed vegetation, dramatic but believable light and restrained supernatural unease, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Monte Cristo Homestead — Blue Hour,Real Haunted Places/Australia,"Monte Cristo Homestead, the historic homestead at Junee, ornate veranda, period rooms, old staircase and rural New South Wales grounds, during blue hour, cool ambient light, architectural detail retained, light ground mist, respectful documentary-horror atmosphere and a carefully composed wide view, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Monte Cristo Homestead — Midnight Fog,Real Haunted Places/Australia,"Monte Cristo Homestead, the historic homestead at Junee, ornate veranda, period rooms, old staircase and rural New South Wales grounds, after midnight, subtle fog, limited warm practical lights, deep readable shadows, historically coherent surfaces and an empty cinematic composition, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Monte Cristo Homestead — Storm Aftermath,Real Haunted Places/Australia,"Monte Cristo Homestead, the historic homestead at Junee, ornate veranda, period rooms, old staircase and rural New South Wales grounds, after a passing storm, wet stone and reflective ground, broken cloud, wind-tossed vegetation, dramatic but believable light and restrained supernatural unease, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Aradale Asylum — Blue Hour,Real Haunted Places/Australia,"Aradale Asylum, the large former psychiatric complex at Ararat, long brick wards, covered walkways and overgrown grounds, during blue hour, cool ambient light, architectural detail retained, light ground mist, respectful documentary-horror atmosphere and a carefully composed wide view, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Aradale Asylum — Midnight Fog,Real Haunted Places/Australia,"Aradale Asylum, the large former psychiatric complex at Ararat, long brick wards, covered walkways and overgrown grounds, after midnight, subtle fog, limited warm practical lights, deep readable shadows, historically coherent surfaces and an empty cinematic composition, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Aradale Asylum — Storm Aftermath,Real Haunted Places/Australia,"Aradale Asylum, the large former psychiatric complex at Ararat, long brick wards, covered walkways and overgrown grounds, after a passing storm, wet stone and reflective ground, broken cloud, wind-tossed vegetation, dramatic but believable light and restrained supernatural unease, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Fremantle Prison — Blue Hour,Real Haunted Places/Australia,"Fremantle Prison, the historic limestone prison in Western Australia, central cellblock, iron galleries, exercise yards and tunnel system, during blue hour, cool ambient light, architectural detail retained, light ground mist, respectful documentary-horror atmosphere and a carefully composed wide view, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Fremantle Prison — Midnight Fog,Real Haunted Places/Australia,"Fremantle Prison, the historic limestone prison in Western Australia, central cellblock, iron galleries, exercise yards and tunnel system, after midnight, subtle fog, limited warm practical lights, deep readable shadows, historically coherent surfaces and an empty cinematic composition, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Fremantle Prison — Storm Aftermath,Real Haunted Places/Australia,"Fremantle Prison, the historic limestone prison in Western Australia, central cellblock, iron galleries, exercise yards and tunnel system, after a passing storm, wet stone and reflective ground, broken cloud, wind-tossed vegetation, dramatic but believable light and restrained supernatural unease, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, inaccurate landmark replacement, modern clutter, bright cheerful mood, malformed architecture, impossible perspective, duplicated structures, warped signage, invented text, watermark, logo, low detail, blur"
Abandoned County Hospital — Blue Hour,Original Cinematic Horror,"Abandoned County Hospital, a sprawling abandoned hospital with tiled wards, nurses’ station, empty operating rooms and rain on broken windows, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Abandoned County Hospital — Moonlit Fog,Original Cinematic Horror,"Abandoned County Hospital, a sprawling abandoned hospital with tiled wards, nurses’ station, empty operating rooms and rain on broken windows, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Abandoned County Hospital — Storm Night,Original Cinematic Horror,"Abandoned County Hospital, a sprawling abandoned hospital with tiled wards, nurses’ station, empty operating rooms and rain on broken windows, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Abandoned County Hospital — Abandoned Daylight,Original Cinematic Horror,"Abandoned County Hospital, a sprawling abandoned hospital with tiled wards, nurses’ station, empty operating rooms and rain on broken windows, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Derelict Psychiatric Asylum — Blue Hour,Original Cinematic Horror,"Derelict Psychiatric Asylum, a decaying institutional asylum with radial corridors, barred rooms, hydrotherapy chamber and peeling green paint, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Derelict Psychiatric Asylum — Moonlit Fog,Original Cinematic Horror,"Derelict Psychiatric Asylum, a decaying institutional asylum with radial corridors, barred rooms, hydrotherapy chamber and peeling green paint, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Derelict Psychiatric Asylum — Storm Night,Original Cinematic Horror,"Derelict Psychiatric Asylum, a decaying institutional asylum with radial corridors, barred rooms, hydrotherapy chamber and peeling green paint, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Derelict Psychiatric Asylum — Abandoned Daylight,Original Cinematic Horror,"Derelict Psychiatric Asylum, a decaying institutional asylum with radial corridors, barred rooms, hydrotherapy chamber and peeling green paint, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Empty Shopping Mall — Blue Hour,Original Cinematic Horror,"Empty Shopping Mall, a silent multi-level shopping mall after permanent closure, dead escalators, shuttered stores, dry fountain and skylight shadows, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Empty Shopping Mall — Moonlit Fog,Original Cinematic Horror,"Empty Shopping Mall, a silent multi-level shopping mall after permanent closure, dead escalators, shuttered stores, dry fountain and skylight shadows, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Empty Shopping Mall — Storm Night,Original Cinematic Horror,"Empty Shopping Mall, a silent multi-level shopping mall after permanent closure, dead escalators, shuttered stores, dry fountain and skylight shadows, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Empty Shopping Mall — Abandoned Daylight,Original Cinematic Horror,"Empty Shopping Mall, a silent multi-level shopping mall after permanent closure, dead escalators, shuttered stores, dry fountain and skylight shadows, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Condemned Secondary School — Blue Hour,Original Cinematic Horror,"Condemned Secondary School, an abandoned school with long locker corridors, science lab, auditorium and handwritten notices left behind, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Condemned Secondary School — Moonlit Fog,Original Cinematic Horror,"Condemned Secondary School, an abandoned school with long locker corridors, science lab, auditorium and handwritten notices left behind, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Condemned Secondary School — Storm Night,Original Cinematic Horror,"Condemned Secondary School, an abandoned school with long locker corridors, science lab, auditorium and handwritten notices left behind, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Condemned Secondary School — Abandoned Daylight,Original Cinematic Horror,"Condemned Secondary School, an abandoned school with long locker corridors, science lab, auditorium and handwritten notices left behind, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Flooded Underground Station — Blue Hour,Original Cinematic Horror,"Flooded Underground Station, a submerged subway platform, tiled tunnel, stalled train, floating debris and emergency lights reflected in black water, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Flooded Underground Station — Moonlit Fog,Original Cinematic Horror,"Flooded Underground Station, a submerged subway platform, tiled tunnel, stalled train, floating debris and emergency lights reflected in black water, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Flooded Underground Station — Storm Night,Original Cinematic Horror,"Flooded Underground Station, a submerged subway platform, tiled tunnel, stalled train, floating debris and emergency lights reflected in black water, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Flooded Underground Station — Abandoned Daylight,Original Cinematic Horror,"Flooded Underground Station, a submerged subway platform, tiled tunnel, stalled train, floating debris and emergency lights reflected in black water, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Fogbound Cemetery — Blue Hour,Original Cinematic Horror,"Fogbound Cemetery, an old cemetery with crooked headstones, family crypts, iron fencing, bare trees and layered ground fog, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Fogbound Cemetery — Moonlit Fog,Original Cinematic Horror,"Fogbound Cemetery, an old cemetery with crooked headstones, family crypts, iron fencing, bare trees and layered ground fog, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Fogbound Cemetery — Storm Night,Original Cinematic Horror,"Fogbound Cemetery, an old cemetery with crooked headstones, family crypts, iron fencing, bare trees and layered ground fog, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Fogbound Cemetery — Abandoned Daylight,Original Cinematic Horror,"Fogbound Cemetery, an old cemetery with crooked headstones, family crypts, iron fencing, bare trees and layered ground fog, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Ruined Gothic Cathedral — Blue Hour,Original Cinematic Horror,"Ruined Gothic Cathedral, a roofless gothic cathedral, broken rose window, flooded nave, fallen statues and moonlight through flying buttresses, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Ruined Gothic Cathedral — Moonlit Fog,Original Cinematic Horror,"Ruined Gothic Cathedral, a roofless gothic cathedral, broken rose window, flooded nave, fallen statues and moonlight through flying buttresses, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Ruined Gothic Cathedral — Storm Night,Original Cinematic Horror,"Ruined Gothic Cathedral, a roofless gothic cathedral, broken rose window, flooded nave, fallen statues and moonlight through flying buttresses, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Ruined Gothic Cathedral — Abandoned Daylight,Original Cinematic Horror,"Ruined Gothic Cathedral, a roofless gothic cathedral, broken rose window, flooded nave, fallen statues and moonlight through flying buttresses, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Occult Chapel — Blue Hour,Original Cinematic Horror,"Occult Chapel, a remote stone chapel with blackened altar, candle circles, carved floor symbols and boarded stained glass, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Occult Chapel — Moonlit Fog,Original Cinematic Horror,"Occult Chapel, a remote stone chapel with blackened altar, candle circles, carved floor symbols and boarded stained glass, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Occult Chapel — Storm Night,Original Cinematic Horror,"Occult Chapel, a remote stone chapel with blackened altar, candle circles, carved floor symbols and boarded stained glass, during a stormy night, rain or wind appropriate to the setting, intermittent practical light, reflective surfaces and cinematic tension without visible characters, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Occult Chapel — Abandoned Daylight,Original Cinematic Horror,"Occult Chapel, a remote stone chapel with blackened altar, candle circles, carved floor symbols and boarded stained glass, in pale overcast daylight, abandonment clearly visible, authentic wear and material detail, long empty sightlines and unsettling realism rather than darkness alone, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Haunted Victorian Manor — Blue Hour,Original Cinematic Horror,"Haunted Victorian Manor, a grand but decaying Victorian mansion with carved staircase, dark conservatory, portrait gallery and sealed nursery, at blue hour, cool exterior ambience, small warm practical lights, layered depth, precise production design and a polished widescreen horror establishing shot, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
Haunted Victorian Manor — Moonlit Fog,Original Cinematic Horror,"Haunted Victorian Manor, a grand but decaying Victorian mansion with carved staircase, dark conservatory, portrait gallery and sealed nursery, under moonlight and drifting fog, strong silhouettes, readable environmental detail, controlled contrast and a quiet supernatural atmosphere, no people present, environment-first composition, highly detailed architecture and surfaces, coherent spatial layout, cinematic depth, polished colour separation, subtle volumetric atmosphere, realistic materials, professional horror production design","people as main subject, visible monster as main subject, graphic gore, modern clutter that contradicts the setting, bright cheerful mood, flat lighting, malformed architecture, impossible perspective, duplicated doors, floating objects, warped signage, invented readable text, watermark, logo, low detail, blur"
