name,category,prompt,negative_prompt
dhole — Natural Detail,Wild canines,"a dhole with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
capuchin monkey — Natural Detail,Primates,"a capuchin monkey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wild boar — Natural Detail,Hoofed animals,"a wild boar with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bilby — Natural Detail,Australian wildlife,"a bilby with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
alpaca — Natural Detail,Farm animals,"a alpaca with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bengal cat — Natural Detail,Domestic pets,"a Bengal cat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hummingbird — Natural Detail,Birds,"a hummingbird with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
secretary bird — Natural Detail,Birds of prey,"a secretary bird with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ball python — Natural Detail,Reptiles,"a ball python with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
harbour seal — Natural Detail,Marine mammals,"a harbour seal with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sawfish — Natural Detail,Sharks and rays,"a sawfish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
anglerfish — Natural Detail,Fish,"a anglerfish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ladybird beetle — Natural Detail,Insects,"a ladybird beetle with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mosasaurus — Natural Detail,Prehistoric animals,"a Mosasaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
springbok — Natural Detail,African wildlife,"a springbok with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
serval — Natural Detail,Big cats,"a serval with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
raccoon dog — Natural Detail,Wild canines,"a raccoon dog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
siamang — Natural Detail,Primates,"a siamang with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mountain goat — Natural Detail,Hoofed animals,"a mountain goat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wallaby — Natural Detail,Australian wildlife,"a wallaby with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
donkey — Natural Detail,Farm animals,"a donkey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic rabbit — Natural Detail,Domestic pets,"a domestic rabbit with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
superb lyrebird — Natural Detail,Birds,"a superb lyrebird with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Andean condor — Natural Detail,Birds of prey,"a Andean condor with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
gaboon viper — Natural Detail,Reptiles,"a gaboon viper with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea otter — Natural Detail,Marine mammals,"a sea otter with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
coelacanth — Natural Detail,Fish,"a coelacanth with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
leaf insect — Natural Detail,Insects,"a leaf insect with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Plesiosaurus — Natural Detail,Prehistoric animals,"a Plesiosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
warthog — Natural Detail,African wildlife,"a warthog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bighorn sheep — Natural Detail,Hoofed animals,"a bighorn sheep with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cassowary — Natural Detail,Australian wildlife,"a cassowary with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Clydesdale horse — Natural Detail,Farm animals,"a Clydesdale horse with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ferret — Natural Detail,Domestic pets,"a ferret with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
kookaburra — Natural Detail,Birds,"a kookaburra with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
thorny devil — Natural Detail,Reptiles,"a thorny devil with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ocean sunfish — Natural Detail,Fish,"a ocean sunfish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking stick insect — Natural Detail,Insects,"a walking stick insect with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
woolly mammoth — Natural Detail,Prehistoric animals,"a woolly mammoth with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
meerkat — Natural Detail,African wildlife,"a meerkat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
okapi — Natural Detail,Hoofed animals,"a okapi with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
emu — Natural Detail,Australian wildlife,"a emu with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Shetland pony — Natural Detail,Farm animals,"a Shetland pony with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
guinea pig — Natural Detail,Domestic pets,"a guinea pig with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bird-of-paradise — Natural Detail,Birds,"a bird-of-paradise with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tuatara — Natural Detail,Reptiles,"a tuatara with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pufferfish — Natural Detail,Fish,"a pufferfish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cicada — Natural Detail,Insects,"a cicada with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sabre-toothed cat — Natural Detail,Prehistoric animals,"a sabre-toothed cat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
aardvark — Natural Detail,African wildlife,"a aardvark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giant ground sloth — Natural Detail,Prehistoric animals,"a giant ground sloth with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pangolin — Natural Detail,African wildlife,"a pangolin with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dodo — Natural Detail,Prehistoric animals,"a dodo with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
African elephant — Distinctive Form,African wildlife,"a mature African elephant showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
African lion — Distinctive Form,Big cats,"a mature African lion showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
grey wolf — Distinctive Form,Wild canines,"a mature grey wolf showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
brown bear — Distinctive Form,Bears,"a mature brown bear showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
western gorilla — Distinctive Form,Primates,"a mature western gorilla showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moose — Distinctive Form,Hoofed animals,"a mature moose showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red kangaroo — Distinctive Form,Australian wildlife,"a mature red kangaroo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Holstein cow — Distinctive Form,Farm animals,"a mature Holstein cow showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden retriever — Distinctive Form,Domestic pets,"a mature golden retriever showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
peacock — Distinctive Form,Birds,"a mature peacock showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bald eagle — Distinctive Form,Birds of prey,"a mature bald eagle showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
saltwater crocodile — Distinctive Form,Reptiles,"a mature saltwater crocodile showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red-eyed tree frog — Distinctive Form,Amphibians,"a mature red-eyed tree frog showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
blue whale — Distinctive Form,Marine mammals,"a mature blue whale showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
great white shark — Distinctive Form,Sharks and rays,"a mature great white shark showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clownfish — Distinctive Form,Fish,"a mature clownfish showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
monarch butterfly — Distinctive Form,Insects,"a mature monarch butterfly showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
peacock spider — Distinctive Form,Arachnids,"a mature peacock spider showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Tyrannosaurus rex — Distinctive Form,Prehistoric animals,"a mature Tyrannosaurus rex showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
African buffalo — Distinctive Form,African wildlife,"a mature African buffalo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bengal tiger — Distinctive Form,Big cats,"a mature Bengal tiger showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red wolf — Distinctive Form,Wild canines,"a mature red wolf showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
grizzly bear — Distinctive Form,Bears,"a mature grizzly bear showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
chimpanzee — Distinctive Form,Primates,"a mature chimpanzee showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
elk — Distinctive Form,Hoofed animals,"a mature elk showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
eastern grey kangaroo — Distinctive Form,Australian wildlife,"a mature eastern grey kangaroo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Highland cattle — Distinctive Form,Farm animals,"a mature Highland cattle showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
German shepherd — Distinctive Form,Domestic pets,"a mature German shepherd showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
flamingo — Distinctive Form,Birds,"a mature flamingo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden eagle — Distinctive Form,Birds of prey,"a mature golden eagle showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
American alligator — Distinctive Form,Reptiles,"a mature American alligator showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
poison dart frog — Distinctive Form,Amphibians,"a mature poison dart frog showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
humpback whale — Distinctive Form,Marine mammals,"a mature humpback whale showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiger shark — Distinctive Form,Sharks and rays,"a mature tiger shark showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
blue tang — Distinctive Form,Fish,"a mature blue tang showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
blue morpho butterfly — Distinctive Form,Insects,"a mature blue morpho butterfly showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orb-weaver spider — Distinctive Form,Arachnids,"a mature orb-weaver spider showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Triceratops — Distinctive Form,Prehistoric animals,"a mature Triceratops showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
black rhinoceros — Distinctive Form,African wildlife,"a mature black rhinoceros showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Siberian tiger — Distinctive Form,Big cats,"a mature Siberian tiger showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
African wild dog — Distinctive Form,Wild canines,"a mature African wild dog showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
polar bear — Distinctive Form,Bears,"a mature polar bear showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bonobo — Distinctive Form,Primates,"a mature bonobo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red deer — Distinctive Form,Hoofed animals,"a mature red deer showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
koala — Distinctive Form,Australian wildlife,"a mature koala showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic pig — Distinctive Form,Farm animals,"a mature domestic pig showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
border collie — Distinctive Form,Domestic pets,"a mature border collie showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
scarlet macaw — Distinctive Form,Birds,"a mature scarlet macaw showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wedge-tailed eagle — Distinctive Form,Birds of prey,"a mature wedge-tailed eagle showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Komodo dragon — Distinctive Form,Reptiles,"a mature Komodo dragon showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
axolotl — Distinctive Form,Amphibians,"a mature axolotl showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orca — Distinctive Form,Marine mammals,"a mature orca showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hammerhead shark — Distinctive Form,Sharks and rays,"a mature hammerhead shark showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
lionfish — Distinctive Form,Fish,"a mature lionfish showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Atlas moth — Distinctive Form,Insects,"a mature Atlas moth showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
jumping spider — Distinctive Form,Arachnids,"a mature jumping spider showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Stegosaurus — Distinctive Form,Prehistoric animals,"a mature Stegosaurus showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
white rhinoceros — Distinctive Form,African wildlife,"a mature white rhinoceros showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
leopard — Distinctive Form,Big cats,"a mature leopard showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dingo — Distinctive Form,Wild canines,"a mature dingo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
American black bear — Distinctive Form,Bears,"a mature American black bear showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orangutan — Distinctive Form,Primates,"a mature orangutan showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
reindeer — Distinctive Form,Hoofed animals,"a mature reindeer showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
common wombat — Distinctive Form,Australian wildlife,"a mature common wombat showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Merino sheep — Distinctive Form,Farm animals,"a mature Merino sheep showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
French bulldog — Distinctive Form,Domestic pets,"a mature French bulldog showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sulphur-crested cockatoo — Distinctive Form,Birds,"a mature sulphur-crested cockatoo showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
peregrine falcon — Distinctive Form,Birds of prey,"a mature peregrine falcon showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
green iguana — Distinctive Form,Reptiles,"a mature green iguana showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiger salamander — Distinctive Form,Amphibians,"a mature tiger salamander showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
beluga whale — Distinctive Form,Marine mammals,"a mature beluga whale showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
whale shark — Distinctive Form,Sharks and rays,"a mature whale shark showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
seahorse — Distinctive Form,Fish,"a mature seahorse showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
luna moth — Distinctive Form,Insects,"a mature luna moth showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden silk orb-weaver — Distinctive Form,Arachnids,"a mature golden silk orb-weaver showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Velociraptor — Distinctive Form,Prehistoric animals,"a mature Velociraptor showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giraffe — Distinctive Form,African wildlife,"a mature giraffe showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snow leopard — Distinctive Form,Big cats,"a mature snow leopard showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red fox — Distinctive Form,Wild canines,"a mature red fox showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Asian black bear — Distinctive Form,Bears,"a mature Asian black bear showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mandrill — Distinctive Form,Primates,"a mature mandrill showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
roe deer — Distinctive Form,Hoofed animals,"a mature roe deer showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Tasmanian devil — Distinctive Form,Australian wildlife,"a mature Tasmanian devil showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic goat — Distinctive Form,Farm animals,"a mature domestic goat showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
greyhound — Distinctive Form,Domestic pets,"a mature greyhound showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
king penguin — Distinctive Form,Birds,"a mature king penguin showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
gyrfalcon — Distinctive Form,Birds of prey,"a mature gyrfalcon showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
veiled chameleon — Distinctive Form,Reptiles,"a mature veiled chameleon showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Japanese giant salamander — Distinctive Form,Amphibians,"a mature Japanese giant salamander showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
narwhal — Distinctive Form,Marine mammals,"a mature narwhal showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mako shark — Distinctive Form,Sharks and rays,"a mature mako shark showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
arowana — Distinctive Form,Fish,"a mature arowana showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
praying mantis — Distinctive Form,Insects,"a mature praying mantis showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tarantula — Distinctive Form,Arachnids,"a mature tarantula showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Brachiosaurus — Distinctive Form,Prehistoric animals,"a mature Brachiosaurus showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
common hippopotamus — Distinctive Form,African wildlife,"a mature common hippopotamus showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
jaguar — Distinctive Form,Big cats,"a mature jaguar showing its characteristic silhouette, facial structure and body markings","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
