name,category,prompt,negative_prompt
People / Music / Street Musician — Character Portrait,People / Music,"adult subject with memorable facial character and strong silhouette, street musician, layered weather-ready clothing, performing for passing city crowds, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Mature Woman,People / Urban,"mature adult woman, composed and experienced, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Mature Man,People / Urban,"mature adult man, composed and experienced, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Older Woman,People / Urban,"older adult woman, authoritative and characterful, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Older Man,People / Urban,"older adult man, authoritative and characterful, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Elegant Woman,People / Urban,"adult woman with polished elegant presence, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Rugged Man,People / Urban,"adult man with rugged practical presence, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Night-Shift Taxi Driver — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, night-shift taxi driver, practical city workwear, waiting beneath reflected neon rain, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Mature Woman,People / Urban,"mature adult woman, composed and experienced, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Mature Man,People / Urban,"mature adult man, composed and experienced, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Older Woman,People / Urban,"older adult woman, authoritative and characterful, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Older Man,People / Urban,"older adult man, authoritative and characterful, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Elegant Woman,People / Urban,"adult woman with polished elegant presence, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Rugged Man,People / Urban,"adult man with rugged practical presence, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Subway Musician — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, subway musician, durable expressive clothing, performing in a tiled station passage, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Mature Woman,People / Urban,"mature adult woman, composed and experienced, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Mature Man,People / Urban,"mature adult man, composed and experienced, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Older Woman,People / Urban,"older adult woman, authoritative and characterful, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Older Man,People / Urban,"older adult man, authoritative and characterful, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Elegant Woman,People / Urban,"adult woman with polished elegant presence, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Rugged Man,People / Urban,"adult man with rugged practical presence, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Graffiti Muralist — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, graffiti muralist, paint-marked streetwear and respirator, building a large legal wall mural, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Mature Woman,People / Urban,"mature adult woman, composed and experienced, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Mature Man,People / Urban,"mature adult man, composed and experienced, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Older Woman,People / Urban,"older adult woman, authoritative and characterful, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Older Man,People / Urban,"older adult man, authoritative and characterful, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Elegant Woman,People / Urban,"adult woman with polished elegant presence, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Rugged Man,People / Urban,"adult man with rugged practical presence, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Bicycle Courier — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, bicycle courier, technical cycling layers and messenger bag, navigating dense city traffic, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Mature Woman,People / Urban,"mature adult woman, composed and experienced, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Mature Man,People / Urban,"mature adult man, composed and experienced, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Older Woman,People / Urban,"older adult woman, authoritative and characterful, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Older Man,People / Urban,"older adult man, authoritative and characterful, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Elegant Woman,People / Urban,"adult woman with polished elegant presence, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Rugged Man,People / Urban,"adult man with rugged practical presence, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Late-Night Diner Waitress — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, late-night diner waitress, classic clean diner uniform, serving coffee beneath fluorescent light, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Young Adult Woman,People / Urban,"adult woman in her twenties, confident and capable, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Young Adult Man,People / Urban,"adult man in his twenties, confident and capable, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Mature Woman,People / Urban,"mature adult woman, composed and experienced, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Mature Man,People / Urban,"mature adult man, composed and experienced, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Older Woman,People / Urban,"older adult woman, authoritative and characterful, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Older Man,People / Urban,"older adult man, authoritative and characterful, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Elegant Woman,People / Urban,"adult woman with polished elegant presence, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Rugged Man,People / Urban,"adult man with rugged practical presence, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Androgynous Adult,People / Urban,"androgynous adult with distinctive contemporary presence, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Urban / Independent Cinema Projectionist — Character Portrait,People / Urban,"adult subject with memorable facial character and strong silhouette, independent cinema projectionist, dark practical workwear, threading a vintage film projector, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Young Adult Woman,People / Character,"adult woman in her twenties, confident and capable, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Young Adult Man,People / Character,"adult man in his twenties, confident and capable, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Mature Woman,People / Character,"mature adult woman, composed and experienced, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Mature Man,People / Character,"mature adult man, composed and experienced, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Older Woman,People / Character,"older adult woman, authoritative and characterful, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Older Man,People / Character,"older adult man, authoritative and characterful, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Character / Private Investigator — Elegant Woman,People / Character,"adult woman with polished elegant presence, private investigator, dark trench coat and practical city layers, watching a suspect from a shadowed doorway, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
