name,category,prompt,negative_prompt
questing beast — Elegant,Mythical beasts,"an elegant questing beast with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering teapot — Elegant,Living objects,"an elegant wandering teapot with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit sky gondola — Elegant,Fantasy vehicles,"an elegant moonlit sky gondola with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
miniature griffin companion — Elegant,Fantasy companions,"an elegant miniature griffin companion with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea dragon — Elegant,Dragons,"an elegant sea dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ancient mountain dragon — Untamed,Dragons,"an untamed ancient mountain dragon with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden griffin — Untamed,Griffins,"an untamed golden griffin with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember phoenix — Untamed,Phoenixes,"an untamed ember phoenix with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
silver unicorn — Untamed,Unicorns,"an untamed silver unicorn with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wood elf ranger — Untamed,Elves,"an untamed wood elf ranger with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf runesmith — Untamed,Dwarves,"an untamed dwarf runesmith with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc chieftain — Untamed,Orcs,"an untamed orc chieftain with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin tinkerer — Untamed,Goblins,"an untamed goblin tinkerer with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
flower fae — Untamed,Fae,"an untamed flower fae with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
coral merfolk guardian — Untamed,Merfolk,"an untamed coral merfolk guardian with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stone giant — Untamed,Giants,"an untamed stone giant with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
star wizard — Untamed,Wizards,"an untamed star wizard with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hedge witch — Untamed,Witches,"an untamed hedge witch with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon knight — Untamed,Knights,"an untamed dragon knight with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
graveyard necromancer — Untamed,Necromancers,"an untamed graveyard necromancer with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
empty enchanted plate armour — Untamed,Enchanted armour,"an untamed empty enchanted plate armour with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon rabbit spirit — Untamed,Magical creatures,"an untamed moon rabbit spirit with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
chimera — Untamed,Mythical beasts,"an untamed chimera with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living spellbook — Untamed,Living objects,"an untamed living spellbook with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon-drawn carriage — Untamed,Fantasy vehicles,"an untamed dragon-drawn carriage with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiny shoulder dragon — Untamed,Fantasy companions,"an untamed tiny shoulder dragon with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal-scaled dragon — Untamed,Dragons,"an untamed crystal-scaled dragon with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snow griffin — Untamed,Griffins,"an untamed snow griffin with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
solar phoenix — Untamed,Phoenixes,"an untamed solar phoenix with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest unicorn — Untamed,Unicorns,"an untamed forest unicorn with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
high elf scholar — Untamed,Elves,"an untamed high elf scholar with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf mountain sentinel — Untamed,Dwarves,"an untamed dwarf mountain sentinel with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc scout — Untamed,Orcs,"an untamed orc scout with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin merchant — Untamed,Goblins,"an untamed goblin merchant with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mushroom fae — Untamed,Fae,"an untamed mushroom fae with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
deep-sea merfolk oracle — Untamed,Merfolk,"an untamed deep-sea merfolk oracle with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud giant — Untamed,Giants,"an untamed cloud giant with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
weather wizard — Untamed,Wizards,"an untamed weather wizard with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm witch — Untamed,Witches,"an untamed storm witch with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune knight — Untamed,Knights,"an untamed rune knight with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bone oracle — Untamed,Necromancers,"an untamed bone oracle with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living crystal armour — Untamed,Enchanted armour,"an untamed living crystal armour with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal stag — Untamed,Magical creatures,"an untamed crystal stag with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
manticore — Untamed,Mythical beasts,"an untamed manticore with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking lantern — Untamed,Living objects,"an untamed walking lantern with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-powered airship — Untamed,Fantasy vehicles,"an untamed rune-powered airship with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating familiar orb — Untamed,Fantasy companions,"an untamed floating familiar orb with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm dragon — Untamed,Dragons,"an untamed storm dragon with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm griffin — Untamed,Griffins,"an untamed storm griffin with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit phoenix — Untamed,Phoenixes,"an untamed moonlit phoenix with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
celestial unicorn — Untamed,Unicorns,"an untamed celestial unicorn with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon elf guardian — Untamed,Elves,"an untamed moon elf guardian with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf explorer — Untamed,Dwarves,"an untamed dwarf explorer with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc shaman — Untamed,Orcs,"an untamed orc shaman with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin cave guide — Untamed,Goblins,"an untamed goblin cave guide with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
winter fae — Untamed,Fae,"an untamed winter fae with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river merfolk scout — Untamed,Merfolk,"an untamed river merfolk scout with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost giant — Untamed,Giants,"an untamed frost giant with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune wizard — Untamed,Wizards,"an untamed rune wizard with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest witch — Untamed,Witches,"an untamed forest witch with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon knight — Untamed,Knights,"an untamed moon knight with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectral necromancer — Untamed,Necromancers,"an untamed spectral necromancer with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-bound armour — Untamed,Enchanted armour,"an untamed rune-bound armour with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud fox — Untamed,Magical creatures,"an untamed cloud fox with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
basilisk — Untamed,Mythical beasts,"an untamed basilisk with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
enchanted clock — Untamed,Living objects,"an untamed enchanted clock with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal sailing vessel — Untamed,Fantasy vehicles,"an untamed crystal sailing vessel with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-marked wolf companion — Untamed,Fantasy companions,"an untamed rune-marked wolf companion with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest dragon — Untamed,Dragons,"an untamed forest dragon with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest griffin — Untamed,Griffins,"an untamed forest griffin with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost phoenix — Untamed,Phoenixes,"an untamed frost phoenix with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert unicorn — Untamed,Unicorns,"an untamed desert unicorn with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert elf scout — Untamed,Elves,"an untamed desert elf scout with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf engineer — Untamed,Dwarves,"an untamed dwarf engineer with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc blacksmith — Untamed,Orcs,"an untamed orc blacksmith with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin alchemist — Untamed,Goblins,"an untamed goblin alchemist with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river fae — Untamed,Fae,"an untamed river fae with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pearl merfolk noble — Untamed,Merfolk,"an untamed pearl merfolk noble with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest giant — Untamed,Giants,"an untamed forest giant with dynamic natural detail, expressive form and internally consistent fantasy design","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
