name,category,prompt,negative_prompt
Toyota Celica GT-Four ST185 — Three-Quarter Form,Rally homologation,"a Toyota Celica GT-Four ST185 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
AC Cobra — Three-Quarter Form,Classic European sports,"a AC Cobra with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
NIO EP9 — Three-Quarter Form,Modern hypercars,"a NIO EP9 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Fairlady Z 240Z — Three-Quarter Form,Nissan performance,"a Nissan Fairlady Z 240Z with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota GR Yaris — Three-Quarter Form,Toyota performance,"a Toyota GR Yaris with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda Civic Type R FK8 — Three-Quarter Form,Honda performance,"a Honda Civic Type R FK8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution IX — Three-Quarter Form,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IX with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 812 Superfast — Three-Quarter Form,Ferrari,"a Ferrari 812 Superfast with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 GT3 RS 991 — Three-Quarter Form,Porsche 911,"a Porsche 911 GT3 RS 991 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Sian — Three-Quarter Form,Lamborghini,"a Lamborghini Sian with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren Speedtail — Three-Quarter Form,McLaren,"a McLaren Speedtail with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-Benz 190E 2.5-16 Evolution II — Three-Quarter Form,Mercedes-AMG,"a Mercedes-Benz 190E 2.5-16 Evolution II with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M5 E60 — Three-Quarter Form,BMW M,"a BMW M5 E60 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi Sport Quattro — Three-Quarter Form,Audi RS,"a Audi Sport Quattro with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pontiac GTO Judge — Three-Quarter Form,American muscle,"a Pontiac GTO Judge with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru Impreza 22B STI — Three-Quarter Form,Rally homologation,"a Subaru Impreza 22B STI with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Europa — Three-Quarter Form,Classic European sports,"a Lotus Europa with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Z Nismo — Three-Quarter Form,Nissan performance,"a Nissan Z Nismo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota GR86 — Three-Quarter Form,Toyota performance,"a Toyota GR86 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda Civic Type R FL5 — Three-Quarter Form,Honda performance,"a Honda Civic Type R FL5 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution X — Three-Quarter Form,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution X with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari SF90 Stradale — Three-Quarter Form,Ferrari,"a Ferrari SF90 Stradale with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 GT3 RS 992 — Three-Quarter Form,Porsche 911,"a Porsche 911 GT3 RS 992 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Veneno — Three-Quarter Form,Lamborghini,"a Lamborghini Veneno with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren Artura — Three-Quarter Form,McLaren,"a McLaren Artura with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M5 CS — Three-Quarter Form,BMW M,"a BMW M5 CS with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Chevrolet Corvette Z06 C8 — Three-Quarter Form,American muscle,"a Chevrolet Corvette Z06 C8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution VI Tommi Makinen Edition — Three-Quarter Form,Rally homologation,"a Mitsubishi Lancer Evolution VI Tommi Makinen Edition with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 550 Spyder — Three-Quarter Form,Classic European sports,"a Porsche 550 Spyder with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota MR2 AW11 — Three-Quarter Form,Toyota performance,"a Toyota MR2 AW11 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi 3000GT VR-4 — Three-Quarter Form,Mitsubishi Evolution,"a Mitsubishi 3000GT VR-4 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 296 GTB — Three-Quarter Form,Ferrari,"a Ferrari 296 GTB with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 Turbo S 992 — Three-Quarter Form,Porsche 911,"a Porsche 911 Turbo S 992 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Urus — Three-Quarter Form,Lamborghini,"a Lamborghini Urus with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW Z8 — Three-Quarter Form,BMW M,"a BMW Z8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford GT 2005 — Three-Quarter Form,American muscle,"a Ford GT 2005 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota MR2 SW20 — Three-Quarter Form,Toyota performance,"a Toyota MR2 SW20 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari LaFerrari — Three-Quarter Form,Ferrari,"a Ferrari LaFerrari with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford GT 2017 — Three-Quarter Form,American muscle,"a Ford GT 2017 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari Daytona SP3 — Three-Quarter Form,Ferrari,"a Ferrari Daytona SP3 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari Roma — Three-Quarter Form,Ferrari,"a Ferrari Roma with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari Purosangue — Three-Quarter Form,Ferrari,"a Ferrari Purosangue with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 250 GTO — Three-Quarter Form,Ferrari,"a Ferrari 250 GTO with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Skyline GT-R R32 — Rear Identity,Nissan performance,"a Nissan Skyline GT-R R32 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota Supra A40 — Rear Identity,Toyota performance,"a Toyota Supra A40 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda RX-7 SA22C — Rear Identity,Mazda rotary and sports,"a Mazda RX-7 SA22C showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda NSX NA1 — Rear Identity,Honda performance,"a Honda NSX NA1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution I — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution I showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru Impreza WRX STI GC8 — Rear Identity,Subaru STI,"a Subaru Impreza WRX STI GC8 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 288 GTO — Rear Identity,Ferrari,"a Ferrari 288 GTO showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 930 — Rear Identity,Porsche 911,"a Porsche 911 930 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche Carrera GT — Rear Identity,Porsche sports,"a Porsche Carrera GT showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Miura — Rear Identity,Lamborghini,"a Lamborghini Miura showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren F1 — Rear Identity,McLaren,"a McLaren F1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG GT Black Series — Rear Identity,Mercedes-AMG,"a Mercedes-AMG GT Black Series showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M1 — Rear Identity,BMW M,"a BMW M1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS2 Avant — Rear Identity,Audi RS,"a Audi RS2 Avant showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Esprit — Rear Identity,Lotus,"a Lotus Esprit showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin DB5 — Rear Identity,Aston Martin,"a Aston Martin DB5 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg CC8S — Rear Identity,Koenigsegg,"a Koenigsegg CC8S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Zonda C12 — Rear Identity,Pagani,"a Pagani Zonda C12 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti EB110 — Rear Identity,Bugatti,"a Bugatti EB110 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford Mustang Boss 429 — Rear Identity,American muscle,"a Ford Mustang Boss 429 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lancia Delta HF Integrale — Rear Identity,Rally homologation,"a Lancia Delta HF Integrale showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Jaguar E-Type — Rear Identity,Classic European sports,"a Jaguar E-Type showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Rimac Nevera — Rear Identity,Modern hypercars,"a Rimac Nevera showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Skyline GT-R R33 — Rear Identity,Nissan performance,"a Nissan Skyline GT-R R33 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota Supra A60 — Rear Identity,Toyota performance,"a Toyota Supra A60 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda RX-7 FC3S — Rear Identity,Mazda rotary and sports,"a Mazda RX-7 FC3S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda NSX NA2 — Rear Identity,Honda performance,"a Honda NSX NA2 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution II — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution II showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru Impreza WRX STI GD — Rear Identity,Subaru STI,"a Subaru Impreza WRX STI GD showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari F40 — Rear Identity,Ferrari,"a Ferrari F40 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 964 — Rear Identity,Porsche 911,"a Porsche 911 964 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 918 Spyder — Rear Identity,Porsche sports,"a Porsche 918 Spyder showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Countach — Rear Identity,Lamborghini,"a Lamborghini Countach showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren P1 — Rear Identity,McLaren,"a McLaren P1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG GT R — Rear Identity,Mercedes-AMG,"a Mercedes-AMG GT R showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M3 E30 — Rear Identity,BMW M,"a BMW M3 E30 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS3 — Rear Identity,Audi RS,"a Audi RS3 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Elise S1 — Rear Identity,Lotus,"a Lotus Elise S1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin V8 Vantage — Rear Identity,Aston Martin,"a Aston Martin V8 Vantage showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg CCR — Rear Identity,Koenigsegg,"a Koenigsegg CCR showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Zonda F — Rear Identity,Pagani,"a Pagani Zonda F showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Veyron — Rear Identity,Bugatti,"a Bugatti Veyron showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford Mustang Shelby GT500 — Rear Identity,American muscle,"a Ford Mustang Shelby GT500 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lancia Stratos HF — Rear Identity,Rally homologation,"a Lancia Stratos HF showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-Benz 300SL Gullwing — Rear Identity,Classic European sports,"a Mercedes-Benz 300SL Gullwing showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pininfarina Battista — Rear Identity,Modern hypercars,"a Pininfarina Battista showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Skyline GT-R R34 — Rear Identity,Nissan performance,"a Nissan Skyline GT-R R34 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota Supra A70 — Rear Identity,Toyota performance,"a Toyota Supra A70 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda RX-7 FD3S — Rear Identity,Mazda rotary and sports,"a Mazda RX-7 FD3S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda NSX NC1 — Rear Identity,Honda performance,"a Honda NSX NC1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution III — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution III showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru Impreza WRX STI GR — Rear Identity,Subaru STI,"a Subaru Impreza WRX STI GR showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari F50 — Rear Identity,Ferrari,"a Ferrari F50 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 993 — Rear Identity,Porsche 911,"a Porsche 911 993 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche Cayman GT4 RS — Rear Identity,Porsche sports,"a Porsche Cayman GT4 RS showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Diablo — Rear Identity,Lamborghini,"a Lamborghini Diablo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren 570S — Rear Identity,McLaren,"a McLaren 570S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG ONE — Rear Identity,Mercedes-AMG,"a Mercedes-AMG ONE showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M3 E36 — Rear Identity,BMW M,"a BMW M3 E36 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS4 B5 — Rear Identity,Audi RS,"a Audi RS4 B5 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Exige Cup 430 — Rear Identity,Lotus,"a Lotus Exige Cup 430 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin DB9 — Rear Identity,Aston Martin,"a Aston Martin DB9 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg CCX — Rear Identity,Koenigsegg,"a Koenigsegg CCX showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Zonda Cinque — Rear Identity,Pagani,"a Pagani Zonda Cinque showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Chiron — Rear Identity,Bugatti,"a Bugatti Chiron showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Chevrolet Camaro ZL1 — Rear Identity,American muscle,"a Chevrolet Camaro ZL1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford Escort RS Cosworth — Rear Identity,Rally homologation,"a Ford Escort RS Cosworth showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW 507 — Rear Identity,Classic European sports,"a BMW 507 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Hennessey Venom F5 — Rear Identity,Modern hypercars,"a Hennessey Venom F5 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan GT-R R35 — Rear Identity,Nissan performance,"a Nissan GT-R R35 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota Supra A80 — Rear Identity,Toyota performance,"a Toyota Supra A80 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda RX-8 — Rear Identity,Mazda rotary and sports,"a Mazda RX-8 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda S2000 AP1 — Rear Identity,Honda performance,"a Honda S2000 AP1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution IV — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IV showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru WRX STI VA — Rear Identity,Subaru STI,"a Subaru WRX STI VA showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari Testarossa — Rear Identity,Ferrari,"a Ferrari Testarossa showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 996 — Rear Identity,Porsche 911,"a Porsche 911 996 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 944 Turbo — Rear Identity,Porsche sports,"a Porsche 944 Turbo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Murcielago — Rear Identity,Lamborghini,"a Lamborghini Murcielago showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren 600LT — Rear Identity,McLaren,"a McLaren 600LT showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG C 63 S — Rear Identity,Mercedes-AMG,"a Mercedes-AMG C 63 S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M3 E46 — Rear Identity,BMW M,"a BMW M3 E46 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS4 B7 — Rear Identity,Audi RS,"a Audi RS4 B7 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
